starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 05 21:21:05 2021	1625516465	0	1364	1364	1363
Mon Jul 05 21:20:57 2021	1625516457	0	1364	1364	1363
Mon Jul 05 21:21:04 2021	1625516464	0	1365	1365	1365
Mon Jul 05 21:21:06 2021	1625516466	0	1366	1366	1366
Mon Jul 05 21:20:47 2021	1625516447	0	1367	1367	1366
Mon Jul 05 21:21:09 2021	1625516469	0	1367	1367	1366
Mon Jul 05 21:20:51 2021	1625516451	0	1367	1367	1366
Mon Jul 05 21:21:06 2021	1625516466	0	1367	1367	1366
Mon Jul 05 21:21:06 2021	1625516466	0	1367	1368	1367
Mon Jul 05 21:20:45 2021	1625516445	0	1367	1368	1367
Mon Jul 05 21:20:59 2021	1625516459	0	1368	1368	1367
Mon Jul 05 21:20:51 2021	1625516451	0	1368	1368	1367
Mon Jul 05 21:20:50 2021	1625516450	0	1368	1368	1367
Mon Jul 05 21:21:04 2021	1625516464	0	1368	1368	1367
Mon Jul 05 21:21:03 2021	1625516463	0	1368	1368	1367
Mon Jul 05 21:21:00 2021	1625516460	0	1368	1368	1367
Mon Jul 05 21:20:46 2021	1625516446	0	1368	1368	1368
Mon Jul 05 21:20:58 2021	1625516458	0	1368	1368	1368
Mon Jul 05 21:21:07 2021	1625516467	0	1368	1368	1368
Mon Jul 05 21:20:46 2021	1625516446	0	1368	1369	1368
Mon Jul 05 21:20:54 2021	1625516454	0	1368	1369	1368
Mon Jul 05 21:20:57 2021	1625516457	0	1368	1369	1368
Mon Jul 05 21:21:05 2021	1625516465	0	1369	1369	1368
Mon Jul 05 21:20:48 2021	1625516448	0	1369	1369	1368
Mon Jul 05 21:21:00 2021	1625516460	0	1369	1369	1368
Mon Jul 05 21:21:08 2021	1625516468	0	1369	1369	1369
Mon Jul 05 21:20:58 2021	1625516458	0	1369	1369	1369
Mon Jul 05 21:20:56 2021	1625516456	0	1369	1370	1369
Mon Jul 05 21:20:55 2021	1625516455	0	1370	1370	1369
Mon Jul 05 21:20:53 2021	1625516453	0	1370	1370	1369
Mon Jul 05 21:21:04 2021	1625516464	0	1370	1370	1369
Mon Jul 05 21:20:46 2021	1625516446	0	1370	1370	1369
Mon Jul 05 21:20:49 2021	1625516449	0	1371	1371	1370
Mon Jul 05 21:21:03 2021	1625516463	1	1370	1371	1370
Mon Jul 05 21:20:49 2021	1625516449	0	1371	1371	1370
Mon Jul 05 21:20:57 2021	1625516457	0	1371	1371	1370
Mon Jul 05 21:21:03 2021	1625516463	0	1371	1371	1370
Mon Jul 05 21:20:46 2021	1625516446	0	1371	1371	1370
Mon Jul 05 21:20:54 2021	1625516454	0	1371	1371	1370
Mon Jul 05 21:21:03 2021	1625516463	2	1370	1371	1369
Mon Jul 05 21:21:08 2021	1625516468	0	1371	1371	1371
Mon Jul 05 21:21:06 2021	1625516466	0	1371	1372	1371
Mon Jul 05 21:21:06 2021	1625516466	0	1372	1372	1371
Mon Jul 05 21:20:58 2021	1625516458	0	1372	1372	1371
Mon Jul 05 21:21:08 2021	1625516468	0	1372	1372	1371
Mon Jul 05 21:20:56 2021	1625516456	0	1372	1372	1371
Mon Jul 05 21:21:05 2021	1625516465	0	1373	1373	1372
Mon Jul 05 21:20:50 2021	1625516450	0	1373	1374	1373
Mon Jul 05 21:21:06 2021	1625516466	0	1374	1374	1373
Mon Jul 05 21:21:09 2021	1625516469	0	1374	1374	1373
Mon Jul 05 21:21:00 2021	1625516460	0	1374	1374	1373
Mon Jul 05 21:20:45 2021	1625516445	1	1374	1374	1373
Mon Jul 05 21:20:53 2021	1625516453	0	1374	1374	1374
Mon Jul 05 21:21:04 2021	1625516464	0	1374	1374	1374
Mon Jul 05 21:21:00 2021	1625516460	0	1374	1375	1373
Mon Jul 05 21:20:56 2021	1625516456	0	1374	1375	1374
Mon Jul 05 21:20:51 2021	1625516451	0	1375	1375	1374
Mon Jul 05 21:21:04 2021	1625516464	0	1375	1375	1375
Mon Jul 05 21:21:03 2021	1625516463	0	1376	1376	1376
Mon Jul 05 21:21:01 2021	1625516461	0	1376	1376	1376
Mon Jul 05 21:21:00 2021	1625516460	0	1376	1376	1376
Mon Jul 05 21:20:45 2021	1625516445	0	1376	1376	1376
Mon Jul 05 21:20:55 2021	1625516455	0	1376	1377	1376
Mon Jul 05 21:20:51 2021	1625516451	0	1376	1377	1376
Mon Jul 05 21:20:55 2021	1625516455	0	1377	1377	1376
Mon Jul 05 21:21:05 2021	1625516465	0	1377	1377	1377
Mon Jul 05 21:20:53 2021	1625516453	0	1378	1378	1378
Mon Jul 05 21:20:57 2021	1625516457	0	1378	1378	1378
Mon Jul 05 21:21:08 2021	1625516468	0	1378	1379	1378
Mon Jul 05 21:21:07 2021	1625516467	0	1378	1379	1378
Mon Jul 05 21:21:06 2021	1625516466	0	1379	1379	1378
Mon Jul 05 21:21:08 2021	1625516468	0	1379	1379	1378
Mon Jul 05 21:20:51 2021	1625516451	0	1380	1380	1379
Mon Jul 05 21:20:50 2021	1625516450	0	1380	1380	1379
Mon Jul 05 21:20:50 2021	1625516450	0	1380	1380	1380
Mon Jul 05 21:21:07 2021	1625516467	0	1380	1380	1380
Mon Jul 05 21:20:50 2021	1625516450	0	1380	1380	1380
Mon Jul 05 21:21:05 2021	1625516465	0	1380	1380	1380
Mon Jul 05 21:20:53 2021	1625516453	0	1380	1380	1380
Mon Jul 05 21:21:04 2021	1625516464	0	1380	1381	1379
Mon Jul 05 21:20:54 2021	1625516454	0	1381	1381	1380
Mon Jul 05 21:21:06 2021	1625516466	0	1381	1381	1380
Mon Jul 05 21:21:07 2021	1625516467	0	1382	1382	1381
Mon Jul 05 21:21:07 2021	1625516467	0	1382	1382	1381
Mon Jul 05 21:20:50 2021	1625516450	0	1383	1383	1382
Mon Jul 05 21:21:06 2021	1625516466	0	1383	1383	1382
Mon Jul 05 21:21:08 2021	1625516468	0	1383	1383	1382
Mon Jul 05 21:20:46 2021	1625516446	0	1383	1383	1382
Mon Jul 05 21:21:05 2021	1625516465	0	1383	1383	1382
Mon Jul 05 21:21:08 2021	1625516468	0	1383	1383	1383
Mon Jul 05 21:21:08 2021	1625516468	0	1383	1383	1382
Mon Jul 05 21:20:50 2021	1625516450	0	1383	1383	1383
Mon Jul 05 21:21:03 2021	1625516463	0	1384	1384	1383
Mon Jul 05 21:21:01 2021	1625516461	0	1384	1384	1383
Mon Jul 05 21:20:46 2021	1625516446	0	1384	1385	1384
Mon Jul 05 21:20:50 2021	1625516450	0	1384	1385	1384
Mon Jul 05 21:20:46 2021	1625516446	0	1385	1385	1384
Mon Jul 05 21:20:58 2021	1625516458	0	1385	1385	1385
Mon Jul 05 21:20:56 2021	1625516456	0	1385	1385	1385
Mon Jul 05 21:21:02 2021	1625516462	0	1385	1385	1385
Mon Jul 05 21:20:46 2021	1625516446	0	1385	1385	1385
Mon Jul 05 21:21:04 2021	1625516464	0	1385	1386	1385
Mon Jul 05 21:20:54 2021	1625516454	0	1386	1386	1384
Mon Jul 05 21:20:48 2021	1625516448	0	1386	1386	1385
Mon Jul 05 21:21:07 2021	1625516467	0	1386	1386	1386
Mon Jul 05 21:21:03 2021	1625516463	0	1387	1387	1386
Mon Jul 05 21:20:56 2021	1625516456	0	1387	1387	1386
Mon Jul 05 21:20:49 2021	1625516449	0	1387	1387	1382
Mon Jul 05 21:20:52 2021	1625516452	0	1387	1387	1387
Mon Jul 05 21:20:57 2021	1625516457	0	1387	1387	1387
Mon Jul 05 21:20:45 2021	1625516445	0	1387	1387	1387
Mon Jul 05 21:21:06 2021	1625516466	0	1387	1388	1387
Mon Jul 05 21:20:45 2021	1625516445	0	1388	1388	1387
Mon Jul 05 21:20:46 2021	1625516446	0	1388	1388	1387
Mon Jul 05 21:20:53 2021	1625516453	0	1388	1388	1388
Mon Jul 05 21:21:08 2021	1625516468	0	1388	1388	1388
Mon Jul 05 21:20:45 2021	1625516445	0	1389	1389	1388
Mon Jul 05 21:20:50 2021	1625516450	0	1389	1389	1388
Mon Jul 05 21:20:55 2021	1625516455	0	1390	1390	1389
Mon Jul 05 21:21:08 2021	1625516468	0	1390	1390	1389
Mon Jul 05 21:21:04 2021	1625516464	0	1390	1390	1389
Mon Jul 05 21:21:07 2021	1625516467	0	1390	1391	1390
Mon Jul 05 21:21:02 2021	1625516462	0	1391	1391	1390
Mon Jul 05 21:21:05 2021	1625516465	0	1391	1391	1391
Mon Jul 05 21:20:50 2021	1625516450	0	1391	1391	1391
Mon Jul 05 21:21:03 2021	1625516463	0	1391	1392	1391
Mon Jul 05 21:21:05 2021	1625516465	0	1391	1392	1391
Mon Jul 05 21:21:03 2021	1625516463	0	1392	1392	1392
Mon Jul 05 21:21:02 2021	1625516462	0	1392	1392	1392
Mon Jul 05 21:20:55 2021	1625516455	0	1392	1392	1391
Mon Jul 05 21:20:48 2021	1625516448	0	1392	1392	1392
Mon Jul 05 21:20:51 2021	1625516451	0	1392	1392	1392
Mon Jul 05 21:21:00 2021	1625516460	0	1393	1393	1392
Mon Jul 05 21:20:53 2021	1625516453	0	1393	1393	1393
Mon Jul 05 21:21:03 2021	1625516463	0	1393	1393	1392
Mon Jul 05 21:20:51 2021	1625516451	0	1393	1393	1393
Mon Jul 05 21:21:03 2021	1625516463	0	1393	1394	1393
Mon Jul 05 21:20:59 2021	1625516459	0	1394	1394	1394
Mon Jul 05 21:21:06 2021	1625516466	0	1394	1395	1393
Mon Jul 05 21:20:53 2021	1625516453	0	1395	1395	1394
Mon Jul 05 21:21:02 2021	1625516462	0	1396	1396	1395
Mon Jul 05 21:20:57 2021	1625516457	0	1396	1396	1395
Mon Jul 05 21:20:56 2021	1625516456	0	1395	1396	1395
Mon Jul 05 21:21:03 2021	1625516463	1	1395	1396	1395
Mon Jul 05 21:20:58 2021	1625516458	0	1396	1396	1395
Mon Jul 05 21:20:51 2021	1625516451	0	1396	1396	1395
Mon Jul 05 21:21:02 2021	1625516462	0	1396	1396	1396
Mon Jul 05 21:21:05 2021	1625516465	0	1397	1397	1396
Mon Jul 05 21:20:51 2021	1625516451	0	1397	1397	1396
Mon Jul 05 21:20:56 2021	1625516456	0	1398	1398	1397
Mon Jul 05 21:21:03 2021	1625516463	0	1398	1398	1398
Mon Jul 05 21:20:56 2021	1625516456	0	1398	1398	1398
Mon Jul 05 21:21:05 2021	1625516465	0	1398	1399	1398
Mon Jul 05 21:20:47 2021	1625516447	0	1399	1399	1399
Mon Jul 05 21:21:05 2021	1625516465	0	1399	1399	1399
Mon Jul 05 21:20:51 2021	1625516451	0	1399	1399	1399
Mon Jul 05 21:20:50 2021	1625516450	0	1399	1399	1398
Mon Jul 05 21:20:51 2021	1625516451	0	1399	1399	1399
Mon Jul 05 21:21:05 2021	1625516465	0	1399	1400	1399
Mon Jul 05 21:20:54 2021	1625516454	0	1399	1400	1399
Mon Jul 05 21:21:04 2021	1625516464	0	1399	1400	1399
Mon Jul 05 21:20:59 2021	1625516459	0	1400	1400	1399
Mon Jul 05 21:21:02 2021	1625516462	0	1400	1400	1399
Mon Jul 05 21:20:55 2021	1625516455	0	1400	1400	1399
Mon Jul 05 21:21:00 2021	1625516460	0	1400	1400	1399
Mon Jul 05 21:20:50 2021	1625516450	0	1401	1401	1400
Mon Jul 05 21:21:04 2021	1625516464	0	1401	1401	1400
Mon Jul 05 21:21:08 2021	1625516468	0	1402	1402	1401
Mon Jul 05 21:21:05 2021	1625516465	0	1402	1402	1401
Mon Jul 05 21:21:03 2021	1625516463	1	1402	1402	1401
Mon Jul 05 21:20:51 2021	1625516451	0	1402	1403	1402
Mon Jul 05 21:21:05 2021	1625516465	0	1403	1403	1402
Mon Jul 05 21:21:05 2021	1625516465	0	1403	1403	1403
Mon Jul 05 21:21:02 2021	1625516462	0	1403	1403	1403
Mon Jul 05 21:20:46 2021	1625516446	0	1403	1403	1403
Mon Jul 05 21:21:03 2021	1625516463	1	1403	1404	1403
Mon Jul 05 21:20:46 2021	1625516446	0	1404	1404	1404
Mon Jul 05 21:21:00 2021	1625516460	0	1404	1404	1403
Mon Jul 05 21:21:05 2021	1625516465	0	1404	1405	1404
Mon Jul 05 21:21:03 2021	1625516463	0	1405	1405	1404
Mon Jul 05 21:21:00 2021	1625516460	0	1405	1405	1405
Mon Jul 05 21:20:46 2021	1625516446	0	1406	1406	1405
Mon Jul 05 21:20:51 2021	1625516451	0	1406	1406	1405
Mon Jul 05 21:21:00 2021	1625516460	0	1406	1406	1405
Mon Jul 05 21:20:53 2021	1625516453	0	1406	1406	1406
Mon Jul 05 21:21:04 2021	1625516464	0	1407	1408	1407
Mon Jul 05 21:20:57 2021	1625516457	0	1408	1408	1407
Mon Jul 05 21:21:08 2021	1625516468	0	1408	1408	1407
Mon Jul 05 21:20:51 2021	1625516451	0	1408	1408	1408
Mon Jul 05 21:20:50 2021	1625516450	0	1409	1409	1408
Mon Jul 05 21:21:07 2021	1625516467	0	1409	1410	1409
Mon Jul 05 21:21:04 2021	1625516464	1	1409	1410	1409
Mon Jul 05 21:20:50 2021	1625516450	0	1410	1410	1409
Mon Jul 05 21:21:01 2021	1625516461	0	1410	1410	1409
Mon Jul 05 21:20:52 2021	1625516452	0	1410	1410	1410
Mon Jul 05 21:21:04 2021	1625516464	0	1410	1411	1410
Mon Jul 05 21:21:02 2021	1625516462	0	1411	1411	1411
Mon Jul 05 21:21:02 2021	1625516462	0	1411	1411	1411
Mon Jul 05 21:20:59 2021	1625516459	0	1411	1412	1411
Mon Jul 05 21:20:53 2021	1625516453	0	1412	1412	1411
Mon Jul 05 21:21:03 2021	1625516463	0	1412	1412	1411
Mon Jul 05 21:20:51 2021	1625516451	0	1412	1412	1412
Mon Jul 05 21:21:08 2021	1625516468	0	1412	1412	1412
Mon Jul 05 21:21:00 2021	1625516460	0	1413	1414	1413
Mon Jul 05 21:20:55 2021	1625516455	0	1413	1414	1413
Mon Jul 05 21:21:07 2021	1625516467	0	1414	1414	1413
Mon Jul 05 21:21:04 2021	1625516464	0	1414	1414	1413
Mon Jul 05 21:20:58 2021	1625516458	0	1414	1414	1414
Mon Jul 05 21:20:59 2021	1625516459	0	1414	1414	1413
Mon Jul 05 21:20:56 2021	1625516456	0	1414	1414	1414
Mon Jul 05 21:20:45 2021	1625516445	0	1415	1415	1414
Mon Jul 05 21:21:08 2021	1625516468	1	1414	1415	1414
Mon Jul 05 21:20:53 2021	1625516453	0	1415	1415	1415
Mon Jul 05 21:20:58 2021	1625516458	0	1415	1415	1415
Mon Jul 05 21:20:56 2021	1625516456	0	1416	1416	1415
Mon Jul 05 21:20:54 2021	1625516454	0	1416	1416	1415
Mon Jul 05 21:21:00 2021	1625516460	0	1416	1416	1416
Mon Jul 05 21:21:00 2021	1625516460	0	1416	1416	1416
Mon Jul 05 21:21:06 2021	1625516466	0	1416	1416	1416
Mon Jul 05 21:20:57 2021	1625516457	0	1416	1416	1415
Mon Jul 05 21:20:56 2021	1625516456	0	1417	1418	1417
Mon Jul 05 21:20:59 2021	1625516459	0	1418	1418	1417
Mon Jul 05 21:20:49 2021	1625516449	0	1419	1419	1418
Mon Jul 05 21:20:45 2021	1625516445	0	1419	1419	1418
Mon Jul 05 21:21:00 2021	1625516460	0	1419	1419	1418
Mon Jul 05 21:21:02 2021	1625516462	0	1419	1419	1419
Mon Jul 05 21:21:03 2021	1625516463	1	1418	1419	1418
Mon Jul 05 21:20:58 2021	1625516458	0	1420	1420	1419
Mon Jul 05 21:21:00 2021	1625516460	0	1421	1421	1420
Mon Jul 05 21:21:04 2021	1625516464	0	1421	1421	1421
Mon Jul 05 21:21:05 2021	1625516465	0	1421	1422	1421
Mon Jul 05 21:21:03 2021	1625516463	0	1422	1422	1421
Mon Jul 05 21:21:06 2021	1625516466	0	1422	1422	1422
Mon Jul 05 21:20:47 2021	1625516447	0	1423	1423	1423
Mon Jul 05 21:21:00 2021	1625516460	0	1423	1423	1423
Mon Jul 05 21:21:05 2021	1625516465	0	1423	1423	1423
Mon Jul 05 21:21:05 2021	1625516465	0	1424	1424	1423
Mon Jul 05 21:21:03 2021	1625516463	0	1424	1424	1423
Mon Jul 05 21:20:54 2021	1625516454	0	1424	1424	1424
Mon Jul 05 21:20:51 2021	1625516451	0	1424	1424	1424
Mon Jul 05 21:20:51 2021	1625516451	0	1424	1425	1424
Mon Jul 05 21:20:53 2021	1625516453	0	1424	1425	1424
Mon Jul 05 21:20:58 2021	1625516458	0	1424	1425	1423
Mon Jul 05 21:21:08 2021	1625516468	0	1425	1425	1424
Mon Jul 05 21:20:52 2021	1625516452	0	1425	1425	1424
Mon Jul 05 21:21:05 2021	1625516465	0	1425	1425	1425
Mon Jul 05 21:21:08 2021	1625516468	1	1426	1426	1425
Mon Jul 05 21:21:04 2021	1625516464	0	1426	1426	1426
Mon Jul 05 21:20:52 2021	1625516452	0	1426	1427	1426
Mon Jul 05 21:21:00 2021	1625516460	0	1426	1427	1426
Mon Jul 05 21:21:07 2021	1625516467	0	1427	1427	1426
Mon Jul 05 21:20:46 2021	1625516446	0	1427	1427	1426
Mon Jul 05 21:20:48 2021	1625516448	0	1428	1428	1427
Mon Jul 05 21:21:06 2021	1625516466	0	1428	1428	1427
Mon Jul 05 21:20:57 2021	1625516457	0	1428	1428	1427
Mon Jul 05 21:20:57 2021	1625516457	0	1428	1428	1428
Mon Jul 05 21:20:56 2021	1625516456	0	1428	1428	1428
Mon Jul 05 21:21:03 2021	1625516463	0	1428	1428	1428
Mon Jul 05 21:21:08 2021	1625516468	0	1430	1430	1430
Mon Jul 05 21:20:59 2021	1625516459	0	1430	1430	1430
Mon Jul 05 21:21:00 2021	1625516460	0	1430	1430	1430
Mon Jul 05 21:20:52 2021	1625516452	0	1430	1431	1430
Mon Jul 05 21:21:07 2021	1625516467	0	1431	1431	1430
Mon Jul 05 21:20:59 2021	1625516459	0	1431	1431	1431
Mon Jul 05 21:20:48 2021	1625516448	1	1431	1431	1430
Mon Jul 05 21:20:50 2021	1625516450	0	1432	1432	1431
Mon Jul 05 21:21:08 2021	1625516468	0	1432	1432	1430
Mon Jul 05 21:21:04 2021	1625516464	0	1432	1432	1432
Mon Jul 05 21:20:54 2021	1625516454	0	1432	1432	1432
Mon Jul 05 21:20:51 2021	1625516451	0	1433	1433	1432
Mon Jul 05 21:21:08 2021	1625516468	0	1433	1433	1432
Mon Jul 05 21:21:05 2021	1625516465	0	1433	1433	1433
Mon Jul 05 21:20:46 2021	1625516446	0	1433	1433	1433
Mon Jul 05 21:21:00 2021	1625516460	0	1433	1433	1432
Mon Jul 05 21:20:51 2021	1625516451	0	1434	1434	1433
Mon Jul 05 21:21:06 2021	1625516466	0	1434	1434	1434
Mon Jul 05 21:21:08 2021	1625516468	0	1435	1435	1434
Mon Jul 05 21:21:06 2021	1625516466	0	1435	1436	1435
Mon Jul 05 21:21:03 2021	1625516463	0	1436	1436	1435
Mon Jul 05 21:20:45 2021	1625516445	1	1435	1436	1435
Mon Jul 05 21:21:01 2021	1625516461	0	1436	1436	1436
Mon Jul 05 21:21:00 2021	1625516460	0	1437	1437	1436
Mon Jul 05 21:20:47 2021	1625516447	0	1437	1437	1437
Mon Jul 05 21:20:50 2021	1625516450	0	1438	1438	1437
Mon Jul 05 21:20:50 2021	1625516450	0	1438	1438	1438
Mon Jul 05 21:21:07 2021	1625516467	1	1437	1438	1437
Mon Jul 05 21:21:07 2021	1625516467	0	1438	1438	1437
Mon Jul 05 21:21:05 2021	1625516465	0	1438	1438	1438
Mon Jul 05 21:20:48 2021	1625516448	0	1439	1439	1439
Mon Jul 05 21:20:53 2021	1625516453	0	1440	1440	1439
Mon Jul 05 21:21:03 2021	1625516463	0	1440	1440	1439
Mon Jul 05 21:20:58 2021	1625516458	0	1440	1440	1439
Mon Jul 05 21:21:07 2021	1625516467	0	1441	1441	1441
Mon Jul 05 21:21:00 2021	1625516460	0	1441	1442	1440
Mon Jul 05 21:21:04 2021	1625516464	0	1442	1442	1441
Mon Jul 05 21:21:06 2021	1625516466	0	1443	1443	1443
Mon Jul 05 21:20:47 2021	1625516447	0	1443	1444	1443
Mon Jul 05 21:20:54 2021	1625516454	0	1443	1444	1443
Mon Jul 05 21:20:50 2021	1625516450	0	1444	1444	1443
Mon Jul 05 21:21:08 2021	1625516468	0	1444	1444	1413
Mon Jul 05 21:20:53 2021	1625516453	0	1444	1444	1444
Mon Jul 05 21:20:59 2021	1625516459	0	1445	1445	1444
Mon Jul 05 21:21:03 2021	1625516463	0	1445	1445	1444
Mon Jul 05 21:21:03 2021	1625516463	0	1445	1445	1444
Mon Jul 05 21:21:03 2021	1625516463	0	1445	1445	1443
Mon Jul 05 21:20:49 2021	1625516449	0	1445	1445	1445
Mon Jul 05 21:20:47 2021	1625516447	0	1446	1446	1445
Mon Jul 05 21:20:47 2021	1625516447	0	1446	1446	1446
Mon Jul 05 21:21:04 2021	1625516464	0	1446	1447	1446
Mon Jul 05 21:21:07 2021	1625516467	0	1447	1447	1444
Mon Jul 05 21:21:08 2021	1625516468	0	1447	1447	1446
Mon Jul 05 21:20:59 2021	1625516459	0	1447	1447	1447
Mon Jul 05 21:21:03 2021	1625516463	0	1447	1447	1446
Mon Jul 05 21:21:05 2021	1625516465	0	1447	1447	1447
Mon Jul 05 21:21:00 2021	1625516460	1	1447	1448	1446
Mon Jul 05 21:20:51 2021	1625516451	0	1448	1448	1447
Mon Jul 05 21:21:06 2021	1625516466	0	1448	1448	1448
Mon Jul 05 21:21:03 2021	1625516463	0	1449	1450	1449
Mon Jul 05 21:21:03 2021	1625516463	0	1450	1451	1450
Mon Jul 05 21:21:04 2021	1625516464	0	1451	1451	1450
Mon Jul 05 21:21:04 2021	1625516464	0	1451	1451	1451
Mon Jul 05 21:20:49 2021	1625516449	0	1452	1452	1451
Mon Jul 05 21:20:45 2021	1625516445	0	1452	1452	1452
Mon Jul 05 21:21:08 2021	1625516468	0	1452	1452	1451
Mon Jul 05 21:21:07 2021	1625516467	0	1452	1453	1452
Mon Jul 05 21:21:00 2021	1625516460	0	1453	1453	1452
Mon Jul 05 21:21:07 2021	1625516467	0	1453	1453	1452
Mon Jul 05 21:20:49 2021	1625516449	0	1453	1453	1452
Mon Jul 05 21:21:03 2021	1625516463	0	1453	1453	1452
Mon Jul 05 21:21:04 2021	1625516464	0	1453	1453	1453
Mon Jul 05 21:21:06 2021	1625516466	0	1454	1454	1453
Mon Jul 05 21:21:05 2021	1625516465	0	1454	1454	1454
Mon Jul 05 21:20:52 2021	1625516452	0	1454	1454	1454
Mon Jul 05 21:20:48 2021	1625516448	0	1454	1455	1454
Mon Jul 05 21:21:03 2021	1625516463	0	1455	1455	1454
Mon Jul 05 21:20:54 2021	1625516454	0	1455	1455	1454
Mon Jul 05 21:20:52 2021	1625516452	0	1455	1455	1455
Mon Jul 05 21:21:06 2021	1625516466	0	1455	1456	1455
Mon Jul 05 21:20:46 2021	1625516446	0	1456	1456	1455
Mon Jul 05 21:20:58 2021	1625516458	0	1456	1456	1455
Mon Jul 05 21:20:46 2021	1625516446	0	1457	1457	1457
Mon Jul 05 21:21:07 2021	1625516467	0	1457	1457	1457
Mon Jul 05 21:21:03 2021	1625516463	0	1458	1458	1457
Mon Jul 05 21:20:46 2021	1625516446	0	1458	1458	1457
Mon Jul 05 21:21:08 2021	1625516468	0	1458	1458	1457
Mon Jul 05 21:20:49 2021	1625516449	0	1458	1458	1457
Mon Jul 05 21:20:54 2021	1625516454	0	1458	1458	1457
Mon Jul 05 21:21:07 2021	1625516467	0	1459	1459	1458
Mon Jul 05 21:20:50 2021	1625516450	0	1459	1459	1458
Mon Jul 05 21:21:00 2021	1625516460	0	1460	1460	1459
Mon Jul 05 21:20:47 2021	1625516447	0	1460	1460	1459
Mon Jul 05 21:21:07 2021	1625516467	0	1460	1460	1460
Mon Jul 05 21:21:06 2021	1625516466	0	1460	1461	1460
Mon Jul 05 21:21:08 2021	1625516468	0	1461	1461	1461
Mon Jul 05 21:21:07 2021	1625516467	0	1461	1461	1461
Mon Jul 05 21:21:08 2021	1625516468	0	1461	1461	1461
Mon Jul 05 21:21:04 2021	1625516464	0	1461	1461	1461
Mon Jul 05 21:21:03 2021	1625516463	0	1462	1462	1461
Mon Jul 05 21:20:51 2021	1625516451	0	1462	1462	1461
Mon Jul 05 21:21:06 2021	1625516466	0	1462	1462	1462
Mon Jul 05 21:20:51 2021	1625516451	0	1462	1463	1462
Mon Jul 05 21:20:45 2021	1625516445	0	1463	1463	1462
Mon Jul 05 21:21:04 2021	1625516464	0	1463	1463	1462
Mon Jul 05 21:21:07 2021	1625516467	0	1463	1463	1462
Mon Jul 05 21:21:06 2021	1625516466	0	1463	1463	1463
Mon Jul 05 21:21:07 2021	1625516467	0	1464	1464	1463
Mon Jul 05 21:21:07 2021	1625516467	0	1464	1464	1464
Mon Jul 05 21:20:49 2021	1625516449	0	1464	1465	1464
Mon Jul 05 21:21:06 2021	1625516466	0	1464	1465	1464
Mon Jul 05 21:20:47 2021	1625516447	0	1465	1465	1464
Mon Jul 05 21:21:08 2021	1625516468	0	1465	1465	1465
Mon Jul 05 21:20:53 2021	1625516453	0	1465	1466	1465
Mon Jul 05 21:21:08 2021	1625516468	0	1465	1466	1465
Mon Jul 05 21:20:46 2021	1625516446	0	1466	1466	1465
Mon Jul 05 21:20:55 2021	1625516455	0	1466	1466	1465
Mon Jul 05 21:21:07 2021	1625516467	0	1466	1466	1466
Mon Jul 05 21:21:08 2021	1625516468	0	1466	1466	1466
Mon Jul 05 21:21:07 2021	1625516467	0	1466	1467	1466
Mon Jul 05 21:20:52 2021	1625516452	0	1467	1467	1467
Mon Jul 05 21:21:03 2021	1625516463	0	1467	1467	1467
Mon Jul 05 21:20:45 2021	1625516445	0	1468	1468	1467
Mon Jul 05 21:21:03 2021	1625516463	0	1468	1468	1468
Mon Jul 05 21:21:03 2021	1625516463	0	1469	1470	1469
Mon Jul 05 21:20:52 2021	1625516452	0	1470	1470	1469
Mon Jul 05 21:21:07 2021	1625516467	0	1470	1470	1469
Mon Jul 05 21:21:03 2021	1625516463	0	1471	1471	1470
Mon Jul 05 21:21:00 2021	1625516460	0	1471	1471	1470
Mon Jul 05 21:21:06 2021	1625516466	0	1471	1471	1471
Mon Jul 05 21:20:52 2021	1625516452	0	1471	1471	1471
Mon Jul 05 21:21:04 2021	1625516464	0	1472	1472	1472
Mon Jul 05 21:21:08 2021	1625516468	0	1472	1472	1472
Mon Jul 05 21:20:57 2021	1625516457	0	1472	1472	1472
Mon Jul 05 21:20:50 2021	1625516450	0	1472	1472	1472
Mon Jul 05 21:21:00 2021	1625516460	0	1473	1473	1472
Mon Jul 05 21:21:04 2021	1625516464	0	1473	1473	1473
Mon Jul 05 21:21:08 2021	1625516468	0	1473	1474	1473
Mon Jul 05 21:20:45 2021	1625516445	0	1475	1476	1475
Mon Jul 05 21:21:04 2021	1625516464	0	1476	1476	1475
Mon Jul 05 21:20:54 2021	1625516454	0	1476	1476	1475
Mon Jul 05 21:21:07 2021	1625516467	0	1476	1477	1476
Mon Jul 05 21:21:04 2021	1625516464	0	1477	1477	1476
Mon Jul 05 21:21:07 2021	1625516467	0	1477	1477	1476
Mon Jul 05 21:21:03 2021	1625516463	0	1477	1478	1477
Mon Jul 05 21:20:49 2021	1625516449	0	1478	1478	1477
Mon Jul 05 21:20:57 2021	1625516457	0	1478	1479	1477
Mon Jul 05 21:20:57 2021	1625516457	0	1479	1479	1478
Mon Jul 05 21:21:04 2021	1625516464	0	1480	1480	1479
Mon Jul 05 21:20:45 2021	1625516445	0	1480	1480	1480
Mon Jul 05 21:21:08 2021	1625516468	0	1480	1480	1479
Mon Jul 05 21:20:47 2021	1625516447	0	1481	1481	1480
Mon Jul 05 21:20:45 2021	1625516445	0	1482	1482	1481
